,organCode,ticker,comGroupCode,icbCode,organTypeCode,comTypeCode,organName,organShortName
1428,VCX,VCX,UpcomIndex,2353,DN,CT,Công ty Cổ phần Xi măng Yên Bình,Xi măng Yên Bình
1429,VDB,VDB,UpcomIndex,1771,DN,CT,Công ty Cổ phần Vận tải và Chế biến Than Đông Bắc,Vận tải và CB Than Đông Bắc
1430,VDL,VDL,HNXIndex,3535,DN,CT,Công ty Cổ phần Thực phẩm Lâm Đồng,Thực phẩm Lâm Đồng
1431,VDN,VDN,UpcomIndex,3763,DN,CT,Công ty Cổ phần Vinatex Đà Nẵng,Vinatex Đà Nẵng
1432,VDS,VDS,VNINDEX,8777,DN,CK,Công ty Cổ phần Chứng khoán Rồng Việt,Chứng khoán Rồng Việt
1433,VDT,VDT,UpcomIndex,1757,DN,CT,Công ty Cổ phần Lưới thép Bình Tây,Lưới thép Bình Tây
1434,VE1,VE1,HNXIndex,2357,DN,CT,Công ty Cổ phần Xây dựng điện VNECO 1,VNECO 1
1435,VE2,VE2,UpcomIndex,2357,DN,CT,Công ty Cổ phần Xây dựng Điện VNECO 2,Xây dựng Điện VNECO 2
1436,VE3,VE3,HNXIndex,2357,DN,CT,Công ty Cổ phần Xây dựng điện VNECO 3,Xây dựng điện VNECO 3
1437,VE4,VE4,HNXIndex,2357,DN,CT,Công ty Cổ phần Xây dựng điện VNECO4,Xây dựng điện VNECO4
1438,VE8,VE8,HNXIndex,2357,DN,CT,Công ty Cổ phần Xây dựng Điện Vneco 8,Xây dựng Điện Vneco 8
1439,VE9,VE9,UpcomIndex,2357,DN,CT,Công ty Cổ phần Đầu tư và Xây dựng VNECO 9,VNECO 9
1440,VEAM,VEA,UpcomIndex,2757,DN,CT,Tổng Công ty Máy động lực và Máy nông nghiệp Việt Nam - CTCP,Máy động lực và Máy NN
1441,VEF,VEF,UpcomIndex,5555,DN,CT,Công ty Cổ phần Trung tâm Hội chợ Triển lãm Việt Nam,Hội chợ Triển lãm Việt Nam
1442,VEIC,VEC,UpcomIndex,9572,DN,CT,Tổng Công ty Cổ phần Điện tử và Tin học Việt Nam,Điện tử và Tin học VN
1443,VES,VES,UpcomIndex,2757,DN,CT,Công ty Cổ phần Đầu tư và Xây dựng Điện MÊ CA VNECO,MÊ CA VNECO
1444,VFC,VFC,UpcomIndex,2773,DN,CT,Công ty Cổ phần VINAFCO,Vận tải biển VINAFCO
1445,VFG,VFG,VNINDEX,1357,DN,CT,Công ty Cổ phần Khử trùng Việt Nam,Khử trùng Việt Nam
1446,VFR,VFR,UpcomIndex,2773,DN,CT,Công ty Cổ phần Vận tải và Thuê tàu,Vận tải Vietfracht
1447,VFSC,VFS,HNXIndex,8777,DN,CK,Công ty Cổ phần Chứng khoán Nhất Việt,Chứng khoán Nhất Việt
1448,VGC,VGC,VNINDEX,2353,DN,CT,Tổng Công ty Viglacera - Công ty Cổ phần,Tổng Công ty Viglacera
1449,VGP,VGP,HNXIndex,2777,DN,CT,Công ty Cổ phần Cảng Rau Quả,Cảng Rau Quả
1450,VGS,VGS,HNXIndex,1757,DN,CT,Công ty Cổ phần Ống thép Việt Đức VG PIPE,Ống thép Việt Đức
1451,VGSC,VUA,UpcomIndex,8777,DN,CK,Công ty Cổ phần Chứng khoán Stanley Brothers,Chứng khoán Stanley Brothers
1452,VGTND,NDT,UpcomIndex,3763,DN,CT,Tổng Công ty Cổ phần Dệt may Nam Định,Dệt may Nam Định
1453,VHC,VHC,VNINDEX,3573,DN,CT,Công ty Cổ phần Vĩnh Hoàn,Thủy sản Vĩnh Hoàn
1454,VHF,VHF,UpcomIndex,3577,DN,CT,Công ty Cổ phần Xây dựng và Chế biến lương thực Vĩnh Hà,Chế biến lương thực Vĩnh Hà
1455,VHG,VHG,UpcomIndex,2727,DN,CT,Công ty Cổ phần Đầu tư và Phát triển Việt Trung Nam,Công ty Cổ phần Đầu tư và Phát triển Việt Trung Nam
1456,VHH,VHH,UpcomIndex,2353,DN,CT,Công ty Cổ phần Đầu tư Kinh doanh nhà Thành Đạt,Kinh doanh nhà Thành Đạt
1457,VHL,VHL,HNXIndex,2353,DN,CT,Công ty Cổ phần Viglacera Hạ Long,Viglacera Hạ Long
1458,VIB,VIB,VNINDEX,8355,DN,NH,Ngân hàng Thương mại Cổ phần Quốc tế Việt Nam,VIBBank
1459,VIC,VIC,VNINDEX,8633,DN,CT,Tập đoàn Vingroup - Công ty CP,VinGroup
1460,VICOTEX,TVT,VNINDEX,3763,DN,CT,Tổng Công ty Việt Thắng - CTCP,May Việt Thắng
1461,VID,VID,VNINDEX,1737,DN,CT,Công ty Cổ phần Đầu tư Phát triển Thương mại Viễn Đông,Viễn Đông
1462,VIDA,SB1,UpcomIndex,3533,DN,CT,Công ty Cổ phần Bia Sài Gòn - Nghệ Tĩnh,Bia Sài Gòn - Nghệ Tĩnh
1463,VIDAMO,PVO,UpcomIndex,1357,DN,CT,Công ty Cổ phần Dầu nhờn PV Oil,Dầu nhờn PV Oil
1464,VIDIC,MBG,HNXIndex,2353,DN,CT,Công ty Cổ phần Tập đoàn MBG,Tập đoàn MBG
1465,VIDIPHA,VDP,VNINDEX,4577,DN,CT,Công ty Cổ phần Dược phẩm Trung ương VIDIPHA,Dược phẩm VIDIPHA
1466,VIE,VIE,UpcomIndex,9578,DN,CT,Công ty Cổ phần Công nghệ Viễn thông VI TE CO,CN Viễn thông VI TE CO
1467,VIETBAC,MVB,HNXIndex,1775,DN,CT,Tổng Công ty Công nghiệp mỏ Việt Bắc TKV - Công ty Cổ phần,Mỏ Việt Bắc - TKV
1468,VIETJET,VJC,VNINDEX,5751,DN,CT,Công ty Cổ phần Hàng không Vietjet,Vietjet Air
1469,VIETMEC,DVM,HNXIndex,4577,DN,CT,Công ty Cổ phần Dược liệu Việt Nam,Dược liệu Việt Nam
1470,VIETOURIST,VTD,UpcomIndex,5759,DN,CT,Công ty Cổ phần Vietourist Holdings,Du lịch Vietourist
1471,VIETRA,VTR,UpcomIndex,5759,DN,CT,Công ty Cổ phần Du lịch và tiếp thị giao thông vận tải Việt Nam - Vietravel,Du lịch Vietravel
1472,VIG,VIG,HNXIndex,8777,OTHER,CK,Công ty Cổ phần Chứng khoán Đầu tư Tài chính Việt Nam,Chứng khoán Đầu tư Tài chính Việt Nam
1473,VILICO,VLC,UpcomIndex,3573,DN,CT,Tổng Công ty Chăn nuôi Việt Nam - Công ty Cổ phần,Chăn nuôi Việt Nam
1474,VIMC,VIM,UpcomIndex,1775,DN,CT,Công ty Cổ phần Khoáng sản Viglacera,Khoáng sản Viglacera
1475,VIMCC,TVM,UpcomIndex,2791,DN,CT,Công ty Cổ phần Tư vấn đầu tư Mỏ và công nghiệp - Vinacomin,Tư vấn đầu tư Mỏ
1476,VIMICO,TMG,UpcomIndex,1757,DN,CT,Công ty Cổ phần Kim loại màu Thái Nguyên - Vimico,Kim loại màu Thái Nguyên - Vimico
1477,VIN,VIN,UpcomIndex,2777,DN,CT,Công ty Cổ phần Giao nhận Kho vận Ngoại thương Việt Nam,Kho vận ngoại thương VN
1478,VINACOMINPOWER,DTK,HNXIndex,7535,DN,CT,Tổng Công ty Điện lực TKV - Công ty Cổ phần,Vinacomin Power
1479,VINAFOR,VIF,HNXIndex,1733,DN,CT,Tổng Công ty Lâm nghiệp Việt Nam - Công ty Cổ phần,Lâm nghiệp Việt Nam
1480,VINAHERB,VHE,HNXIndex,4577,DN,CT,Công ty Cổ phần Dược liệu và Thực phẩm Việt Nam,Dược liệu và Thực phẩm VN
1481,VINAHUD,VHD,UpcomIndex,8633,DN,CT,Công ty Cổ phần Đầu tư phát triển nhà và đô thị VINAHUD,PT Nhà và Đô thị Vinaconex
1482,VINAINCON,VVN,UpcomIndex,2357,DN,CT,Tổng Công ty Cổ phần Xây dựng Công nghiệp Việt Nam,XD Công nghiệp Việt Nam
1483,VINAKIP,KIP,UpcomIndex,2737,DN,CT,Công ty Cổ phần K.I.P Việt Nam,K.I.P Việt Nam
1484,VINATEX,VGT,UpcomIndex,3763,DN,CT,Tập đoàn Dệt May Việt Nam,VINATEX
1485,VINATRANSDN,VMT,UpcomIndex,2779,DN,CT,Công ty Cổ phần Giao nhận Vận tải Miền Trung,Giao nhận Vận tải Miền Trung
1486,VINGAL,VGL,UpcomIndex,1757,DN,CT,Công ty Cổ phần Mạ kẽm công nghiệp Vingal-Vnsteel,Mạ kẽm công nghiệp Vingal-Vnsteel
1487,VIP,VIP,VNINDEX,2773,DN,CT,Công ty Cổ phần Vận tải Xăng dầu VIPCO,Vận tải Xăng dầu VIPCO
1488,VIPC,GVT,UpcomIndex,1737,DN,CT,Công ty Cổ phần Giấy Việt Trì,Giấy Việt Trì
1489,VIPES,VPS,VNINDEX,1357,DN,CT,Công ty Cổ phần Thuốc sát trùng Việt Nam,Thuốc sát trùng Việt Nam
1490,VIPGP,VGR,UpcomIndex,2777,DN,CT,Công ty Cổ phần Cảng xanh VIP,Cảng xanh VIP
1491,VIPUCO,VLP,UpcomIndex,2799,DN,CT,Công ty Cổ phần Công trình Công cộng Vĩnh Long,Công trình Công cộng Vĩnh Long
1492,VIR,VIR,UpcomIndex,5753,DN,CT,Công ty Cổ phần Du lịch Quốc tế Vũng Tàu,Du lịch Vũng Tàu
1493,VISSAN,VSN,UpcomIndex,3577,DN,CT,Công ty Cổ phần Việt Nam Kỹ Nghệ Súc Sản,VN Kỹ Nghệ Súc Sản (VISSAN)
1494,VIT,VIT,HNXIndex,2353,DN,CT,Công ty Cổ phần Viglacera Tiên Sơn,Viglacera Tiên Sơn
1495,VIWASE,VWS,UpcomIndex,7577,DN,CT,Công ty Cổ phần Nước và Môi trường Việt Nam,Nước và Môi trường VN
1496,VIWASEEN,VIW,UpcomIndex,2357,DN,CT,Tổng công ty Đầu tư Nước và Môi trường Việt Nam - Công ty Cổ phần,Đầu tư nước và môi trường VN - Viwaseen
1497,VIX,VIX,VNINDEX,8777,DN,CK,Công ty Cổ phần Chứng khoán VIX,Chứng khoán VIX
1498,VKC,VKC,UpcomIndex,3357,DN,CT,Công ty Cổ phần VKC Holdings,VKC Holdings
1499,VKP,VKP,UpcomIndex,1353,DN,CT,Công ty Cổ phần Nhựa Tân Hóa,Nhựa Tân Hóa
1500,VLA,VLA,HNXIndex,9537,DN,CT,Công ty Cổ phần Đầu tư và Phát triển Công nghệ Văn Lang,PT Công nghệ Văn Lang
1501,VLF,VLF,UpcomIndex,3577,DN,CT,Công ty Cổ phần Lương thực Thực phẩm Vĩnh Long,Lương thực Vĩnh Long
1502,VMC,VMC,HNXIndex,2357,DN,CT,Công ty Cổ phần VIMECO,VIMECO
1503,VMD,VMD,VNINDEX,4577,DN,CT,Công ty Cổ phần Y Dược phẩm Vimedimex,Y Dược phẩm Vimedimex
1504,VMDCO,VMS,HNXIndex,2777,DN,CT,Công ty Cổ phần Phát triển Hàng Hải,Phát triển Hàng Hải
1505,VMG,VMG,UpcomIndex,7573,DN,CT,Công ty Cổ phần Thương mại và Dịch vụ Dầu khí Vũng Tàu,Vimexco Gas
1506,VMGC,ABC,UpcomIndex,6575,DN,CT,Công ty Cổ phần Truyền thông VMG,Truyền thông VMG
1507,VMGEO,MGC,UpcomIndex,1775,DN,CT,Công ty Cổ phần Địa chất mỏ - TKV,Địa chất mỏ - TKV
1508,VMIC,VMA,UpcomIndex,3353,DN,CT,Công ty Cổ phần Công nghiệp Ô tô Vinacomin,CN ô tô Vinacomin
1509,VMTS,MTS,UpcomIndex,2797,DN,CT,Công ty Cổ phần Vật tư - TKV,Vật tư - TKV
1510,VNA,VNA,UpcomIndex,2773,DN,CT,Công ty Cổ phần Vận tải biển Vinaship,Vận tải biển Vinaship
1511,VNAI,AIC,UpcomIndex,8536,OTHER,BH,Tổng Công ty Cổ phần Bảo hiểm Hàng không,Bảo hiểm Hàng không
1512,VNAIR,HVN,VNINDEX,5751,DN,CT,Tổng Công ty Hàng không Việt Nam - CTCP,Vietnam Airlines
1513,VNC,VNC,HNXIndex,2791,DN,CT,Công ty Cổ phần Tập đoàn Vinacontrol,VINACONTROL
1514,VNCC,VGV,UpcomIndex,8633,DN,CT,Tổng Công ty Tư vấn Xây dựng Việt Nam - CTCP,Tư vấn Xây dựng Việt Nam
1515,VNCG,CGV,UpcomIndex,2353,DN,CT,Công ty Cổ phần Vinaceglass,Vinaceglass JSC
1516,VNCT,TMB,HNXIndex,1771,DN,CT,Công ty Cổ phần Kinh doanh Than Miền Bắc - Vinacomin,Than Miền Bắc - Vinacomin
1517,VND,VND,VNINDEX,8777,DN,CK,Công ty Cổ phần Chứng khoán VNDIRECT,Chứng khoán VNDIRECT
1518,VNE,VNE,VNINDEX,2357,DN,CT,Tổng Công ty Cổ phần Xây dựng điện Việt Nam,Xây dựng điện Việt Nam
1519,VNECO12,E12,UpcomIndex,2357,DN,CT,Công ty Cổ phần Xây Dựng Điện VNECO 12,XD Điện VNECO 12
1520,VNF,VNF,HNXIndex,2779,DN,CT,Công ty Cổ phần Vinafreight,VINAFREIGHT
1521,VNF1F,BMV,UpcomIndex,3577,DN,CT,Công ty Cổ phần Bột mỳ Vinafood 1,Bột mỳ Vinafood 1
1522,VNF2,VSF,UpcomIndex,3577,DN,CT,Tổng Công ty Lương thực Miền Nam - Công ty Cổ phần,Vinafood 2
1523,VNG,VNG,VNINDEX,5753,DN,CT,Công ty Cổ phần Du Lịch Thành Thành Công,DL Thành Thành Công
1524,VNGC,VNZ,UpcomIndex,5553,DN,CT,Công ty Cổ phần VNG,CTCP VNG
1525,VNH,VNH,UpcomIndex,3573,DN,CT,Công ty Cổ phần Đầu tư Việt Việt Nhật,Đầu tư Việt Việt Nhật
1526,VNI,VNI,UpcomIndex,8633,DN,CT,Công ty Cổ phần Đầu tư Bất động sản Việt Nam,ĐT BĐS Việt Nam
1527,VNL,VNL,VNINDEX,2779,DN,CT,Công ty Cổ phần Logistics Vinalink,Logistics Vinalink
1528,VNLINES,MVN,UpcomIndex,2773,DN,CT,Tổng Công ty Hàng hải Việt Nam - CTCP,TCT Hàng hải Việt Nam
1529,VNLOGISTIC,VLG,UpcomIndex,2779,DN,CT,Công ty Cổ phần VIMC Logistics,VIMC Logistics
1530,VNM,VNM,VNINDEX,3577,DN,CT,Công ty Cổ phần Sữa Việt Nam,VINAMILK
1531,VNPD,VPD,VNINDEX,7535,DN,CT,Công ty Cổ phần Phát triển Điện lực Việt Nam,Phát triển Điện lực Việt Nam
1532,VNPHARM,DVN,UpcomIndex,4577,DN,CT,Tổng Công ty Dược Việt Nam - CTCP,Tổng Công ty Dược Việt Nam
1533,VNPLAST,VNP,UpcomIndex,1353,DN,CT,Công ty Cổ phần Nhựa Việt Nam,Nhựa Việt Nam
1534,VNR,VNR,HNXIndex,8538,OTHER,BH,Tổng Công ty Cổ phần Tái bảo hiểm Quốc gia Việt Nam,Tái bảo hiểm Quốc gia
1535,VNRG,GVR,VNINDEX,1353,DN,CT,Tập đoàn Công nghiệp Cao su Việt Nam - Công ty Cổ phần,Tập đoàn CN Cao su VN
1536,VNS,VNS,VNINDEX,5759,DN,CT,Công ty Cổ phần Ánh Dương Việt Nam,Ánh Dương Việt Nam
1537,VNSTEEL,TVN,UpcomIndex,1757,DN,CT,Tổng Công ty Thép Việt Nam - Công ty Cổ phần,Thép Việt Nam
1538,VNT,VNT,HNXIndex,2779,DN,CT,Công ty Cổ phần Giao nhận Vận tải Ngoại Thương,Vận tải ngoại thương
1539,VNTRAN,VXT,UpcomIndex,7573,DN,CT,Công ty Cổ phần Kho vận và dịch vụ thương mại,Kho vận và DV Thương mại
1540,VNVETCO,VNY,UpcomIndex,1357,DN,CT,Công ty Cổ phần Thuốc thú y Trung ương I,Thuốc thú y Trung ương I
1541,VNX,VNX,UpcomIndex,5555,DN,CT,Công ty Cổ phần Quảng cáo và Hội chợ Thương mại Vinexad,QC và Hội chợ Thương mại
1542,VOCA,VOC,UpcomIndex,3577,DN,CT,Tổng Công ty Công nghiệp Dầu thực vật Việt Nam - Công ty Cổ phần,Dầu thực vật Việt Nam
1543,VOS,VOS,VNINDEX,2773,DN,CT,Công ty Cổ phần Vận tải Biển Việt Nam,Vận tải Biển Việt Nam
1544,VOSA,VSA,HNXIndex,2779,DN,CT,Công ty Cổ phần Đại lý Hàng hải Việt Nam,Đại lý Hàng hải VN
1545,VPB,VPB,VNINDEX,8355,DN,NH,Ngân hàng Thương mại Cổ phần Việt Nam Thịnh Vượng,VPBank
1546,VPC,VPC,UpcomIndex,2357,DN,CT,Công ty Cổ phần Đầu tư và Phát triển Năng lượng Việt Nam,V- Power
1547,VPG,VPG,VNINDEX,1775,DN,CT,Công ty Cổ phần Đầu tư Thương mại Xuất nhập khẩu Việt Phát,Đầu tư TMại XNK Việt Phát
1548,VPH,VPH,VNINDEX,8633,DN,CT,Công ty Cổ phần Vạn Phát Hưng,Vạn Phát Hưng
1549,VPR,VPR,UpcomIndex,5557,DN,CT,Công ty Cổ phần VINAPRINT,VINAPRINT
1550,VPTJ,VPA,UpcomIndex,2773,DN,CT,Công ty Cổ phần Vận tải Hóa dầu VP,Vận tải Hóa dầu VP
1551,VPVICTO,VPI,VNINDEX,8633,DN,CT,Công ty Cổ phần Đầu tư Văn Phú - Invest,Đầu tư Văn Phú - Invest
1552,VPW,VPW,UpcomIndex,7577,DN,CT,Công ty Cổ phần Cấp thoát nước số 1 Vĩnh Phúc,Cấp thoát nước số 1 Vĩnh Phúc
1553,VPWATER,NVP,UpcomIndex,7577,DN,CT,Công ty Cổ phần Nước sạch Vĩnh Phúc,Nước sạch Vĩnh Phúc
1554,VQC,VQC,UpcomIndex,2791,DN,CT,Công ty Cổ phần Giám định Vinaconmin,Giám định Vinaconmin
1555,VRC,VRC,VNINDEX,8633,DN,CT,Công ty Cổ phần Bất động sản và Đầu tư VRC,Bất động sản và Đầu tư VRC
1556,VRG,VRG,UpcomIndex,8633,DN,CT,Công ty Cổ phần Phát triển Đô thị và Khu Công nghiệp Cao Su Việt Nam,PT Đô thị và KCN Cao su VN
1557,VRJSC,VRE,VNINDEX,8633,DN,CT,Công ty Cổ phần Vincom Retail,Vincom Retail
1558,VSC,VSC,VNINDEX,2777,DN,CT,Công ty Cổ phần Container Việt Nam,VICONSHIP
1559,VSE,VSE,UpcomIndex,2777,DN,CT,Công ty Cổ phần Dịch vụ Đường cao tốc Việt Nam,DV Đường cao tốc Việt Nam
1560,VSG,VSG,UpcomIndex,2777,DN,CT,Công ty Cổ phần Container Phía Nam,Container Phía Nam
1561,VSH,VSH,VNINDEX,7535,DN,CT,Công ty Cổ phần Thủy điện Vĩnh Sơn - Sông Hinh,Thủy điện Vĩnh Sơn - Sông Hinh
1562,VSI,VSI,VNINDEX,2357,DN,CT,Công ty Cổ phần Đầu tư và Xây dựng Cấp thoát nước,Đầu tư và Xây dựng Cấp thoát nước
1563,VST,VST,UpcomIndex,2773,DN,CT,Công ty Cổ phần Vận tải và Thuê Tàu biển Việt Nam,Vận tải và Thuê Tàu biển Việt Nam
1564,VTA,VTA,UpcomIndex,2353,DN,CT,Công ty Cổ phần VITALY,Gạch men VITALY
1565,VTB,VTB,VNINDEX,2733,DN,CT,Công ty Cổ phần Viettronics Tân Bình,Viettronics Tân Bình
1566,VTC,VTC,HNXIndex,9578,DN,CT,Công ty Cổ phần Viễn Thông VTC,Viễn thông VTC
1567,VTE,VTE,UpcomIndex,9578,DN,CT,Công ty Cổ phần VINACAP Kim Long,VINACAP Kim Long
1568,VTEC,VGG,UpcomIndex,3763,DN,CT,Tổng Công Ty Cổ phần May Việt Tiến,May Việt Tiến
1569,VTGI,VGI,UpcomIndex,6575,DN,CT,Tổng Công ty Cổ phần Đầu tư Quốc tế Viettel,Đầu tư Quốc tế Viettel
1570,VTH,VTH,HNXIndex,2733,DN,CT,Công ty Cổ phần Dây cáp điện Việt Thái,Dây cáp điện Việt Thái
1571,VTI,VTI,UpcomIndex,3763,DN,CT,Công ty Cổ phần Sản xuất - Xuất nhập khẩu Dệt may,Sản xuất - XNK Dệt may
1572,VTJ,VTJ,HNXIndex,3785,DN,CT,Công ty Cổ phần Thương mại và Đầu tư VI NA TA BA,TM và Đầu tư VINATABA
1573,VTK,VTK,UpcomIndex,2791,DN,CT,Công ty Cổ phần Tư vấn và Dịch vụ Viettel,Tư vấn thiết kế Viettel
1574,VTL,VTL,UpcomIndex,3535,DN,CT,Công ty Cổ phần Vang Thăng Long,Vang Thăng Long
1575,VTM,VTM,UpcomIndex,5759,DN,CT,Công ty Cổ phần Vận tải và Đưa đón thợ mỏ - Vinacomin,Đưa đón thợ mỏ - Vinacomin
1576,VTO,VTO,VNINDEX,2773,DN,CT,Công ty Cổ phần Vận tải Xăng dầu VITACO,VITACO
1577,VTPO,VTP,VNINDEX,2771,DN,CT,Tổng Công ty Cổ phần Bưu chính Viettel,Bưu chính Viettel
1578,VTQB,VTQ,UpcomIndex,1353,DN,CT,Công ty Cổ phần Việt Trung Quảng Bình,Việt Trung Quảng Bình
1579,VTS,VTS,UpcomIndex,2353,DN,CT,Công ty Cổ phần Gạch Ngói Từ Sơn,Gạch Ngói Từ Sơn
1580,VTTB,VBB,UpcomIndex,8355,DN,NH,Ngân hàng Thương mại Cổ phần Việt Nam Thương Tín,VietBank
1581,VTTC,DLT,UpcomIndex,5759,DN,CT,Công ty Cổ phần Du lịch và Thương mại - Vinacomin,Du lịch và TM - Vinacomin
1582,VTV,VTV,HNXIndex,2353,DN,CT,Công ty Cổ phần Năng lượng và Môi trường VICEM,Năng lượng và Môi trường VICEM
1583,VTVCAB,CAB,UpcomIndex,5553,DN,CT,Công ty Cổ phần Tổng Công ty Truyền hình Cáp Việt Nam,Truyền hình Cáp Việt Nam
1584,VTX,VTX,UpcomIndex,2779,DN,CT,Công ty Cổ phần Vận tải Đa phương thức VIETRANSTIMEX,Vận tải Đa phương thức
1585,VVMI,CLH,HNXIndex,2353,DN,CT,Công ty Cổ phần Xi măng La Hiên VVMI,Xi măng La Hiên
1586,VWACO,VLW,UpcomIndex,7577,DN,CT,Công ty Cổ phần Cấp nước Vĩnh Long,Cấp nước Vĩnh Long
1587,VWS3,VW3,UpcomIndex,2357,DN,CT,Công ty Cổ phần VIWASEEN3,VIWASEEN.3
1588,VWSC,VCW,UpcomIndex,7577,DN,CT,Công ty Cổ phần Đầu tư Nước sạch Sông Đà,Đầu tư Nước sạch Sông Đà
1589,VXB,VXB,UpcomIndex,2353,DN,CT,Công ty Cổ phần Vật liệu xây dựng Bến Tre,VLXD Bến Tre
1590,VXP,VXP,UpcomIndex,1357,DN,CT,Công ty Cổ phần Thuốc Thú y Trung ương VETVACO,Thuốc Thú y Trung ương VETVACO
1591,WCS,WCS,HNXIndex,2777,DN,CT,Công ty Cổ phần Bến xe Miền Tây,Bến xe Miền Tây
1592,WSB,WSB,UpcomIndex,3533,DN,CT,Công ty Cổ phần Bia Sài Gòn - Miền Tây,Bia Sài Gòn - Miền Tây
1593,WSS,WSS,HNXIndex,8777,OTHER,CK,Công ty Cổ phần Chứng khoán Phố Wall,Chứng khoán Phố Wall
1594,WTC,WTC,UpcomIndex,2773,DN,CT,Công ty Cổ phần Vận tải thủy - Vinacomin,Vận tải thủy Vinacomin
1595,X20,X20,HNXIndex,3763,DN,CT,Công ty Cổ phần X20,May mặc X20
1596,X26,X26,UpcomIndex,3763,DN,CT,Công ty Cổ phần 26,Công ty 26
1597,X77,X77,UpcomIndex,2353,DN,CT,Công ty Cổ phần Thành An 77,Thành An 77
1598,XBGDHN,EPH,UpcomIndex,5557,DN,CT,Công ty Cổ phần Dịch vụ Xuất bản Giáo dục Hà Nội,Xuất bản giáo dục Hà Nội
1599,XDBINHPHUOC,BCO,UpcomIndex,2357,DN,CT,Công ty Cổ phần Xây dựng Bình Phước,Xây dựng Bình Phước
1600,XLDA,DFC,UpcomIndex,1757,DN,CT,Công ty Cổ phần Xích líp Đông Anh,Xích líp Đông Anh
1601,XMC,XMC,UpcomIndex,2353,DN,CT,Công ty cổ phần Đầu tư và Xây dựng Xuân Mai,Bê tông Xuân Mai
1602,XMD,XMD,UpcomIndex,2353,DN,CT,Công ty Cổ phần Xuân Mai - Đạo Tú,Xuân Mai - Đạo Tú
1603,XMQT,CQT,UpcomIndex,2353,DN,CT,Công ty Cổ phần Xi măng Quán Triều VVMI,Xi măng Quán Triều VVMI
1604,XPH,XPH,UpcomIndex,3767,DN,CT,Công ty Cổ phần Xà phòng Hà Nội,Xà phòng Hà Nội
1605,XUANHOA,XHC,UpcomIndex,3726,DN,CT,Công ty Cổ phần Xuân Hòa Việt Nam,Nội thất Xuân Hòa
1606,XUANMINHHP,XMP,UpcomIndex,7535,DN,CT,Công ty Cổ phần Thủy điện Xuân Minh,Thủy điện Xuân Minh
1607,YBC,YBC,UpcomIndex,2353,DN,CT,Công ty Cổ phần Xi măng và Khoáng sản Yên Bái,Xi măng và Khoáng sản Yên Bái
1608,YBMC,YBM,VNINDEX,1775,DN,CT,Công ty Cổ phần Khoáng sản Công nghiệp Yên Bái,Khoáng sản CN Yên Bái
1609,YEGCORP,YEG,VNINDEX,5553,DN,CT,Công ty Cổ phần Tập đoàn Yeah1,Tập đoàn Yeah1
1610,YTECO,YTC,UpcomIndex,4537,DN,CT,Công ty Cổ phần Xuất nhập khẩu Y tế Thành phố Hồ Chí Minh,XNK Y tế TP.HCM
